datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11638730575516373,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12394451371818051,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12065642814909937,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.1827984725600828,0.17614,0.1707,0.16363,0.1575341209650999,0.15142947645616733,0.14553,0.13962,0.13348,0.12851144078993998,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17625528055715742,0.1703816270058658,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12394513023805072,0.11988,0.11806,0.11510047978688612,0.11321,0.11135494093856393,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.1570918470342316,0.15104,0.1452018585688299,0.1394,0.13317,0.1284197957738048,0.12347,0.11927105746351194,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12825316690344127,0.12359518336360253,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.15165629656604127,0.14585545542694384,0.14013,0.13359,0.12863,0.12393,0.11956,0.11560367391925601,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11578020852970536,0.11342,0.1119222419147366,0.1110761741381298,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12809839380028618,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11378334042054165,0.11205,0.11089,0.1107356255955303,0.11102,0.11273,0.11467,0.11789,0.12155548695108269,0.18173,0.17556,0.16954943391061783,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11862012418017842,0.11471,0.11075105834033573
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.11006274483375524,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16328117648754148,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11871537197628809,0.115,0.1111936305265408
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11896139806228093,0.11613,0.11407,0.11197469762163437,0.11057,0.1102618289250353,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16962429206567722,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.1175511382197938,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11956543865518385,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18353652791929784,0.17639,0.17031,0.1638,0.1563824080291259,0.1492,0.14285,0.13669,0.13021,0.12450319463716378,0.11895987268500359,0.1134,0.10894739873874706,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.1142045963512984,0.1127,0.11224,0.11286519333020509,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10805169018244234
12-01-2026 12:20,25614.85,0.15144,0.14413503950398565,0.1381,0.1326432448335036,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11711311664101595,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.1488790746935166,0.14266,0.136,0.13041342048408147,0.12488,0.11939,0.11495,0.1088720316288518
12-01-2026 12:25,25653.4,0.13537884060549768,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11204813655414496,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12912630522701496,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.1333676574866433,0.12916,0.12450906826619834,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11820707764722856,0.18893064561931938,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.12982330799106465,0.12505336473741246,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11059640041434562,0.10965,0.11016,0.11135623944111017,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16215622442990857,0.15617,0.15057,0.14454027555922958,0.13864,0.13428,0.12891348023735658,0.12421,0.11884635252684254
12-01-2026 12:40,25684.35,0.15507,0.14797539246394503,0.14347,0.13698208945812113,0.13275,0.12895,0.12453,0.12115,0.11946587911863626,0.11829,0.11711931903352694,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15901471085379593,0.1528726613817752,0.14662534572627328,0.13995,0.13419,0.12962,0.12398,0.11905025188182417,0.114
12-01-2026 12:45,25727.5,0.13318,0.12851136703480587,0.12466,0.11945,0.11652,0.11472187592163244,0.1123540100119623,0.10981,0.10963537177952176,0.10914,0.10926348497617652,0.10977,0.11167787942533809,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16441894452219113,0.15835,0.1521274131949888,0.14586,0.1398,0.1348631429881519,0.13039,0.12542762043645453,0.12103
12-01-2026 12:50,25724.55,0.14204,0.1367568453145231,0.13291,0.1285,0.12508,0.12156,0.11911490450634053,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.1509926140829905,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.1302742911981147,0.12356,0.12039,0.11681,0.11462,0.1129441379471172,0.11168,0.11139,0.11126053750677589,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15100401369666114,0.1452969709814997,0.1396370856808162,0.1341,0.12879,0.12399075794284997,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.1274320431253816,0.12484,0.12196,0.11816,0.11592,0.11463099212439894,0.11351379571122759,0.11292,0.1129783248458509,0.11399,0.11564414728869926,0.19101,0.18652,0.18014,0.17417,0.16763063086779928,0.16101,0.15571,0.14963143143033586,0.1435820760705047,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.1403157785715968,0.13579,0.13030570492227442,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.1148661471141196,0.11663,0.19162,0.18616699694862646,0.1805,0.17474,0.1681537021683742,0.16178,0.15598,0.14958898959988806,0.14297,0.13744,0.13288,0.12782485738451788,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11274945439212525,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13829774763002184,0.13307542078694753,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11710627583161147,0.1132,0.11159,0.11001072056624756,0.10805,0.10708,0.1070868005791406,0.10713,0.10814277850886922,0.10951509508574704,0.111,0.19049061349559607,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15134738221684008,0.1453,0.13997753228843376,0.1348788612158237,0.12999,0.12639,0.12166605816120796
12-01-2026 13:20,25697.4,0.138674310648792,0.13529,0.13031,0.12623416571503576,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.1109056664506332,0.11101,0.11313,0.11401943197022385,0.18904,0.18412,0.17899,0.17303,0.1671763289978659,0.1613225292448065,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12246337533300279,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11706995513898572,0.11413,0.11166,0.10997661999726052,0.10819,0.10772117022944609,0.10714,0.10751,0.10825,0.11005180762876815,0.11125591889124611,0.18916,0.18468,0.17939,0.17361,0.16806,0.16226767306939774,0.1565,0.15083120138735417,0.14516766752430463,0.13946,0.13464397977224773,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.15077960694135692,0.14463,0.13794887599791503,0.13195003764725777,0.1269318613029324,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18376443162303657,0.17838,0.17289,0.16635,0.16048,0.1545065134153153,0.1485,0.14168,0.13599,0.13096980615817572,0.12587388653519113,0.12086,0.11656765912423833
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12053227359705057,0.11749578870466472,0.11525,0.11212,0.11112535687448755,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14013383661957773,0.13462,0.12974302503634436,0.12485,0.12001
12-01-2026 13:40,25745.1,0.13932718948135725,0.1348,0.12573621178785335,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10745259487453096,0.10749396358892868,0.10789,0.10922,0.1109,0.19178,0.18643180065242426,0.1808205674806012,0.1751463179627878,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13477687379035375,0.12999062770012978,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.19293878269238404,0.18737257914935462,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14469606943786736,0.13813,0.13379,0.1287,0.12433,0.12000161453664535
12-01-2026 13:50,25735.6,0.1430894247226282,0.13614882083403776,0.1304568359075664,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10887216230890624,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16951019613875296,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10781917509939315,0.10716,0.1077,0.10914578847963234,0.11096,0.19475158252785088,0.18885,0.1828618950473637,0.17678767213604518,0.17081,0.16449,0.15855,0.15269,0.14559,0.1401912057587046,0.13473,0.12976793678102685,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12264927832464464,0.12034,0.11652381435438433,0.11338067010944114,0.11059,0.10946,0.10815,0.10718,0.10723,0.10802851740468164,0.10922566697184008,0.11075,0.19338,0.18746,0.18200947675027185,0.1766,0.17053,0.16404,0.15791431218804225,0.15182653181922456,0.14577953076342262,0.13956,0.13488,0.12952,0.12433055206751177,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.1151705653373143,0.11212,0.110828556608219,0.10958,0.10908388797336663,0.10908,0.10888432655786362,0.10936617184185343,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15719274666685226,0.15116,0.14491334425455454,0.1384,0.1332794687823348,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.13561554805112697,0.13049,0.12053,0.1175499319595591,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10775009781138051,0.10964,0.19315,0.18786,0.18327,0.17674170431651126,0.17067,0.16446,0.15848,0.15258,0.14635018239611836,0.13985,0.13483528088862562,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11205136043462352,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17532441637323629,0.16917263344070824,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12851804090219385,0.12363,0.11826
12-01-2026 14:20,25736.35,0.15013033978390478,0.14464,0.13888,0.13311,0.1279,0.12276841145485985,0.11872,0.11572,0.11399,0.11222,0.11121883387668904,0.11128,0.11182,0.11318479154005018,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15626680240496787,0.14994969874932662,0.14376625358533401,0.13731,0.1324,0.12651,0.1211736642188907,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10664979715025523,0.10746,0.10965193323193442,0.19377,0.18815053899158798,0.1825,0.17716,0.17079618975352176,0.16475,0.15889,0.15263031740070207,0.14650923568380664,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12562268102446628,0.11977,0.11613,0.11389,0.11126,0.10910123329065646,0.10683,0.10553,0.10493,0.10422,0.1046530245692629,0.10536,0.10669,0.10846,0.19326,0.18807240100450662,0.18279,0.17731,0.17081086020823816,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11596757320418503,0.11379010565882165,0.11213922995248249,0.11126,0.11126,0.11113738004717338,0.11278743190084926,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14917969695626845,0.1426,0.13638,0.13169,0.12575,0.12104,0.1164900794852014
12-01-2026 14:40,25749.0,0.14146,0.13432724712744396,0.12715,0.12317,0.11952480099093929,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10905932194359039,0.11043,0.19276,0.18761,0.18249,0.17614946950645094,0.1702,0.16384429308359993,0.15785,0.15177262601246616,0.14553,0.13957,0.13458,0.12875,0.12421,0.11930556774713219
12-01-2026 14:45,25763.85,0.13183,0.12771062001485084,0.12209,0.1186805834331307,0.11506,0.11314,0.11013,0.10793,0.10704912195315315,0.10632717636369372,0.10604124565261056,0.10592,0.10718,0.10882119128121223,0.19416,0.18743,0.18257854103567875,0.17764,0.17176,0.16465,0.15882,0.15287,0.14674271467402542,0.14051,0.13534,0.12992,0.12463595202416847,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12162622383212501,0.11819,0.11434,0.11136,0.109477876326983,0.10794,0.10689,0.10709791458306103,0.10784364293349258,0.10916,0.19388,0.18866,0.18289319266157256,0.17722,0.1706,0.16408,0.15812729712393267,0.15221,0.14529,0.13945,0.1340768807684298,0.12857,0.12345,0.11847002983297726
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10708332813835554,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16443799555389182,0.15838,0.15203531261202266,0.14561,0.13991873618204517,0.13418,0.1290277684383185,0.12416,0.1191195659312999
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10810968794289137,0.10672630870392238,0.10578,0.10594,0.10639,0.10766,0.19580903304100525,0.18954517887962177,0.183,0.17702,0.17066,0.16431287006272985,0.1582,0.15202,0.14524,0.13975375445959792,0.13428792130599806,0.12898,0.12431,0.11883
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10755634671129857,0.10626,0.10491,0.1046850884484868,0.10472,0.10536,0.10686,0.1946875472698057,0.18854,0.18376,0.17824,0.17162733005800504,0.16524417049247214,0.15899,0.15311,0.14667,0.14017,0.13508,0.12986883830551588,0.12499,0.11971
12-01-2026 15:10,25785.05,0.13307134734206733,0.12841,0.11964,0.1167,0.11342451072429692,0.11045,0.10802,0.10636314294156286,0.10497,0.10326,0.1034183114878035,0.10380348011748142,0.1047466238242056,0.10601,0.19482,0.18819,0.18333805746495974,0.17836,0.17144,0.16481,0.15909,0.15272185770391597,0.14637924815852743,0.13992,0.13472,0.1292,0.12462,0.11945
12-01-2026 15:15,25782.95,0.13986431479241018,0.13489,0.1280294121501093,0.12241809111860306,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.19095619796159216,0.18513812495963994,0.17933,0.17261,0.16587,0.16024,0.1535203350306488,0.14687,0.14062,0.13514,0.1297102726330142,0.12452,0.11877
12-01-2026 15:20,25786.05,0.13905330525690035,0.13417663773682878,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.10474052666031314,0.10481227406747638,0.10526,0.1067,0.19815,0.19091,0.18787,0.1807505885859043,0.1742202110586999,0.16785,0.16134323659975447,0.15490337161701262,0.14852,0.14213,0.13614,0.13,0.12424657278180337,0.11872
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11880413556907007,0.11497816460744195,0.11127,0.10870510743430503,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.1740691391635086,0.16707,0.16224,0.15508,0.14875405055074425,0.14221,0.13697,0.13075,0.1252,0.11944
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.10141790848918161,0.10010395671319816,0.09894,0.09862216093496633,0.09809241889230802,0.09738,0.09752156305524835,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.18945602055773225,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.14486803301299564,0.13946,0.13333,0.12841,0.12266
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.20085764373223394,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.15586993595400347,0.14932916484871578,0.14263,0.13722703432870215,0.13143,0.12647,0.12052
13-01-2026 09:25,25818.35,0.07494,0.07878567931672491,0.07843,0.0847240196951538,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.2018611488635975,0.19492,0.19107,0.18192,0.17614898665312212,0.17018,0.1649646125397659,0.16014,0.15378405250289337,0.14795,0.14288455961699126,0.13807,0.13444,0.1289
13-01-2026 09:30,25766.85,0.09386,0.09690389018143934,0.09733,0.09849820206446605,0.0985,0.09845969228968751,0.09936,0.09957,0.09971673720838416,0.10013,0.10105479241759435,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.155553618414612,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
13-01-2026 09:35,25737.7,0.11826,0.11413299895814345,0.1101,0.11011,0.109,0.10685566432906385,0.10634094323910477,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.1857560817186566,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.1256860625545573,0.12088
13-01-2026 09:40,25732.1,0.11886394463046596,0.11635,0.11403534675926381,0.11226,0.1105709577398166,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
13-01-2026 09:45,25766.4,0.10985,0.10211,0.10060986942143824,0.09765,0.09883,0.09904,0.09899186392732715,0.09917924967752309,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19685627572644399,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15341037901790006,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
13-01-2026 09:50,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10542264160344135,0.10695,0.10944,0.19685,0.1913514404251397,0.1858,0.17799,0.17208,0.165,0.15952,0.1531348704364141,0.14688677590110316,0.14069,0.13566,0.13018,0.12548299118818187,0.1208841810567148
13-01-2026 09:55,25731.0,0.10362,0.10571,0.10317,0.10456,0.10432384470489786,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17815095681853285,0.17160527863800804,0.16500204371983113,0.1585,0.15331,0.14657,0.14133358695125456,0.13604,0.13094,0.1269,0.12208
13-01-2026 10:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.11159352857055867,0.11276,0.11374428498264652,0.1931,0.18816,0.18229,0.17698,0.16934104598965316,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
13-01-2026 10:05,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.10987986601633934,0.11162,0.19569,0.18741,0.1818723096185203,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.1342015392697945,0.12879,0.12451,0.11968
13-01-2026 10:10,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10159263658972995,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.17914533732563043,0.17260735044829267,0.16615,0.16016,0.15375014747956975,0.1475,0.14205636680168726,0.13695,0.1312,0.12764,0.12257758651482534
13-01-2026 10:15,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10249397236087185,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15294105096065425,0.14641,0.14114,0.13612076842312856,0.13112363148857806,0.12656,0.12182043162696714
13-01-2026 10:20,25761.35,0.12196,0.1174281074698123,0.11421,0.10883,0.10757,0.1060200076017845,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10801785435008625,0.19667,0.19095772398237207,0.18512,0.17837934625333166,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
13-01-2026 10:25,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11446885811112802,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.19138321806501984,0.18548,0.17993,0.17236637842101615,0.16508,0.15866,0.15200051980072812,0.14506,0.1393835975040867,0.13348,0.12756,0.12274,0.11806876029388233
13-01-2026 10:30,25804.6,0.13282,0.11836855993933354,0.10534,0.10765,0.10653,0.10582,0.10306,0.10172066369366285,0.10128427421962778,0.10119231165230594,0.10103,0.10169,0.10387946090838535,0.10556,0.20038034844297078,0.19389,0.18871,0.18195,0.17508,0.16807,0.16174071160073172,0.15564,0.14921958537287422,0.14315307383182263,0.13714,0.13162621556953896,0.12664,0.12147
13-01-2026 10:35,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10204231136664393,0.10213669475494219,0.10214,0.10265,0.10405,0.10676,0.2003828034259538,0.19411551602413601,0.18761,0.18025,0.17383,0.1676089661762963,0.16149,0.1552,0.14859221700014388,0.14241,0.13709,0.13144,0.12642397196115582,0.12165
13-01-2026 10:40,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10255,0.10191,0.10239,0.10381963668934141,0.10494,0.10768,0.19788,0.19239465309374332,0.18639804318438974,0.18052,0.17303,0.16664,0.1605216982689365,0.15435335302449135,0.14816,0.14168,0.1363911083161643,0.13102,0.12613,0.12107
13-01-2026 10:45,25763.45,0.11676287466609772,0.11857,0.10489,0.11266,0.10927877240544956,0.1078,0.10651,0.10655,0.10529,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.19057907608096977,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.12865527343286165,0.12323,0.1189
13-01-2026 10:50,25794.3,0.11933,0.11414,0.11134,0.10755773265231167,0.10384615140094147,0.1010766609433344,0.098,0.09852663402498733,0.09832,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.13113345446962904,0.1259990258667139,0.12139
13-01-2026 10:55,25765.7,0.12993928482680803,0.1277,0.11839,0.11653,0.11209,0.10995777599254826,0.1084,0.10623,0.10569,0.10431,0.10434,0.10496,0.10632624978505234,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.16354426541975828,0.1573022809202417,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766
13-01-2026 11:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10293199915578816,0.10205144821556501,0.10121,0.10136,0.10075,0.10117,0.10206,0.10353962749770368,0.10537,0.19581,0.19005175955474968,0.18426,0.17715,0.1710078671873507,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.12416909176588165,0.11948
13-01-2026 11:05,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.10912592240409902,0.10724,0.10636,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.17624117245188092,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13279144580961627,0.12739,0.12263,0.11822611567677602
13-01-2026 11:10,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10330286501529216,0.10252,0.10135,0.1017,0.10224,0.10370478275668736,0.10541,0.19507,0.18942163540912071,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.1333111624577962,0.12711148332145245,0.1215762043609529,0.11656040566332634
13-01-2026 11:15,25787.55,0.11749043588171838,0.11339830462560677,0.11131,0.10958,0.10777,0.10559,0.10327,0.10223,0.10211,0.10092,0.10121,0.10247,0.1027,0.10501,0.19481,0.18867,0.1835,0.17724,0.17046,0.16354,0.15748,0.1510724840431709,0.14437,0.13874,0.13399,0.12815,0.12386,0.11914914036335908
